arc;type;trial_set;pos;date;huge;pattern;locale;heading_rad;species;predator;id
50;bar;L38;4;24/08/2015;0;bar 50;Lund;1.1804;Sp;1;L2
60;bar;L39;1;23/06/2015;0;bar 60;Lund;0.29966;Sp;0;L1
60;bar;L39;2;23/06/2015;0;bar 60;Lund;-0.09625;Sp;0;L2
60;bar;L39;3;23/06/2015;0;bar 60;Lund;1.5142;Sp;0;L3
60;bar;L39;4;23/06/2015;0;bar 60;Lund;1.2551;Sp;0;L4
60;bar;L40;1;23/06/2015;0;bar 60;Lund;-1.3067;Sp;0;L1
60;bar;L40;2;23/06/2015;0;bar 60;Lund;-0.42245;Sp;0;L2
60;bar;L40;3;23/06/2015;0;bar 60;Lund;1.8627;Sp;0;L3
60;bar;L40;4;23/06/2015;0;bar 60;Lund;-2.9233;Sp;0;L4
60;bar;L41;1;24/06/2015;0;bar 60;Lund;-2.1093;Sp;0;L1
60;bar;L41;2;24/06/2015;0;bar 60;Lund;-2.7007;Sp;0;L2
60;bar;L41;3;24/06/2015;0;bar 60;Lund;1.639;Sp;0;L3
60;bar;L41;4;24/06/2015;0;bar 60;Lund;-0.52521;Sp;0;L4
60;bar;L42;1;24/06/2015;0;bar 60;Lund;2.5047;Sp;0;L1
60;bar;L42;2;24/06/2015;0;bar 60;Lund;-2.8479;Sp;0;L2
60;bar;L42;3;24/06/2015;0;bar 60;Lund;0.19637;Sp;0;L3
60;bar;L42;4;24/06/2015;0;bar 60;Lund;-0.41095;Sp;0;L4
60;bar;L43;1;24/06/2015;0;bar 60;Lund;2.0436;Sp;0;L1
60;bar;L43;2;24/06/2015;0;bar 60;Lund;2.1723;Sp;0;L2
60;bar;L43;3;24/06/2015;0;bar 60;Lund;-2.5936;Sp;0;L3
60;bar;L43;4;24/06/2015;0;bar 60;Lund;-0.30708;Sp;0;L4
50;bar;L44;1;19/08/2015;0;bar 50;Lund;-0.75026;Sp;1;L4
50;bar;L44;2;19/08/2015;0;bar 50;Lund;-2.282;Sp;1;L4
50;bar;L44;3;19/08/2015;0;bar 50;Lund;2.2292;Sp;1;L4
50;bar;L44;4;19/08/2015;0;bar 50;Lund;1.1977;Sp;1;L4
40;bar;L45;1;26/06/2015;0;bar 40;Lund;1.6986;Sp;0;L4
40;bar;L45;2;26/06/2015;0;bar 40;Lund;-2.7431;Sp;0;L4
40;bar;L45;3;26/06/2015;0;bar 40;Lund;-2.8897;Sp;0;L4
40;bar;L45;4;26/06/2015;0;bar 40;Lund;-2.1117;Sp;0;L4
40;bar;L46;1;26/06/2015;0;bar 40;Lund;0.86479;Sp;0;L5
40;bar;L46;2;26/06/2015;0;bar 40;Lund;-2.8468;Sp;0;L5
40;bar;L46;3;26/06/2015;0;bar 40;Lund;-0.34944;Sp;0;L5
40;bar;L46;4;26/06/2015;0;bar 40;Lund;-1.4478;Sp;0;L5
40;bar;L47;1;26/06/2015;0;bar 40;Lund;-1.4317;Sp;0;L3
40;bar;L47;2;26/06/2015;0;bar 40;Lund;1.7559;Sp;0;L3
40;bar;L47;3;26/06/2015;0;bar 40;Lund;-2.9342;Sp;0;L3
40;bar;L47;4;26/06/2015;0;bar 40;Lund;1.6638;Sp;0;L3
40;bar;L48;1;26/06/2015;0;bar 40;Lund;0.97566;Sp;0;L2
40;bar;L48;2;26/06/2015;0;bar 40;Lund;0.29776;Sp;0;L2
40;bar;L48;3;26/06/2015;0;bar 40;Lund;-0.43693;Sp;0;L2
60;bar;L49;1;22/06/2015;0;bar 60;Lund;2.5673;Sp;0;L4
60;bar;L49;3;22/06/2015;0;bar 60;Lund;2.4199;Sp;0;L4
60;bar;L49;4;22/06/2015;0;bar 60;Lund;0.42327;Sp;0;L4
50;bar;L50;1;15/07/2015;0;bar 50;Lund;-3.1183;Sp;0;L3
50;bar;L50;2;15/07/2015;0;bar 50;Lund;2.9036;Sp;0;L3
50;bar;L50;3;15/07/2015;0;bar 50;Lund;-0.11029;Sp;0;L3
50;bar;L50;4;15/07/2015;0;bar 50;Lund;-0.91712;Sp;0;L3
50;bar;L51;1;15/07/2015;0;bar 50;Lund;-2.4575;Sp;0;L5
50;bar;L51;2;15/07/2015;0;bar 50;Lund;-1.4733;Sp;0;L5
50;bar;L51;3;15/07/2015;0;bar 50;Lund;2.7898;Sp;0;L5
50;bar;L51;4;15/07/2015;0;bar 50;Lund;-0.73628;Sp;0;L5
60;DoG;L52;1;20/07/2015;0;dog 60;Lund;-2.2492;Sp;0;L5
60;DoG;L52;2;20/07/2015;0;dog 60;Lund;2.8556;Sp;0;L5
60;DoG;L52;3;20/07/2015;0;dog 60;Lund;2.6717;Sp;0;L5
60;DoG;L52;4;20/07/2015;0;dog 60;Lund;0.63146;Sp;0;L5
60;DoG;L53;1;20/07/2015;0;dog 60;Lund;1.9873;Sp;0;L1
60;DoG;L53;2;20/07/2015;0;dog 60;Lund;-2.1716;Sp;0;L1
60;DoG;L53;3;20/07/2015;0;dog 60;Lund;0.95889;Sp;0;L1
60;DoG;L53;4;20/07/2015;0;dog 60;Lund;2.0803;Sp;0;L1
60;DoG;L54;1;20/07/2015;0;dog 60;Lund;1.9581;Sp;0;L3
60;DoG;L54;2;20/07/2015;0;dog 60;Lund;-1.9226;Sp;0;L3
60;DoG;L54;3;20/07/2015;0;dog 60;Lund;-0.29713;Sp;0;L3
60;DoG;L54;4;20/07/2015;0;dog 60;Lund;-2.0041;Sp;0;L3
60;DoG;L55;1;20/07/2015;0;dog 60;Lund;2.3697;Sp;0;L4
60;DoG;L55;2;20/07/2015;0;dog 60;Lund;1.5152;Sp;0;L4
60;DoG;L55;3;20/07/2015;0;dog 60;Lund;-0.41188;Sp;0;L4
60;DoG;L55;4;20/07/2015;0;dog 60;Lund;-2.6349;Sp;0;L4
60;DoG;L56;1;20/07/2015;0;dog 60;Lund;1.6745;Sp;0;L2
60;DoG;L56;2;20/07/2015;0;dog 60;Lund;-0.58543;Sp;0;L2
60;DoG;L56;3;20/07/2015;0;dog 60;Lund;0.8331;Sp;0;L2
60;DoG;L56;4;20/07/2015;0;dog 60;Lund;-1.3615;Sp;0;L2
35;DoG;L57;1;21/07/2015;0;dog 35;Lund;0.044601;Sp;0;L5
35;DoG;L57;2;21/07/2015;0;dog 35;Lund;1.0797;Sp;0;L5
35;DoG;L57;3;21/07/2015;0;dog 35;Lund;2.3378;Sp;0;L5
35;DoG;L57;4;21/07/2015;0;dog 35;Lund;0.028386;Sp;0;L5
35;DoG;L58;1;21/07/2015;0;dog 35;Lund;3.0147;Sp;0;L1
35;DoG;L58;2;21/07/2015;0;dog 35;Lund;1.3939;Sp;0;L1
35;DoG;L58;3;21/07/2015;0;dog 35;Lund;1.7001;Sp;0;L1
35;DoG;L58;4;21/07/2015;0;dog 35;Lund;-1.1199;Sp;0;L1
35;DoG;L59;1;21/07/2015;0;dog 35;Lund;0.7397;Sp;0;L4
35;DoG;L59;2;21/07/2015;0;dog 35;Lund;1.2715;Sp;0;L4
35;DoG;L59;3;21/07/2015;0;dog 35;Lund;2.0696;Sp;0;L4
35;DoG;L59;4;21/07/2015;0;dog 35;Lund;-2.283;Sp;0;L4
35;DoG;L60;1;21/07/2015;0;dog 35;Lund;-0.72796;Sp;0;L2
35;DoG;L60;2;21/07/2015;0;dog 35;Lund;-2.2269;Sp;0;L2
35;DoG;L60;3;21/07/2015;0;dog 35;Lund;-2.3173;Sp;0;L2
35;DoG;L60;4;21/07/2015;0;dog 35;Lund;0.87828;Sp;0;L2
35;DoG;L61;1;21/07/2015;0;dog 35;Lund;-2.6364;Sp;0;L3
35;DoG;L61;2;21/07/2015;0;dog 35;Lund;-2.676;Sp;0;L3
35;DoG;L61;3;21/07/2015;0;dog 35;Lund;-0.77182;Sp;0;L3
35;DoG;L61;4;21/07/2015;0;dog 35;Lund;0.029351;Sp;0;L3
